dt,cat,bytestotal
201910010800,MNO,794095096084
201910010800,ABC,715934917090
201910010800,DEF,2150673844708
201910010800,GHI,125021512868
201910010800,JKL,285980812828
201910010800,MNO,229221753701
201910010800,ABC,986697769999
201910010800,DEF,4474844940
201910010800,GHI,106228925128
201910010800,JKL,269643937134
201910010800,MNO,270786471884
201910010800,ABC,1058016802335
201910010800,DEF,10153
201910010800,GHI,8322291722
201910010900,JKL,104208143396
201910010900,MNO,619796751920
201910010900,ABC,574551082923
201910010900,DEF,4625482220660
201910010900,GHI,1092069166
201910010900,JKL,56084703359
201910010900,MNO,682689267214
201910010900,ABC,597178728958
201910010900,DEF,1696735053945
201910010900,GHI,155008901120
201910010900,JKL,402977574182
201910010900,MNO,351141196185
201910010900,ABC,1444078267899
201910010900,DEF,3401263898
201910010900,GHI,180507547955
201910010900,JKL,504693850573
201910010900,MNO,489574928619
201910010900,ABC,1979434219350
201910010900,DEF,3517
201910010900,GHI,8271906407
201910011000,JKL,114799372347
201910011000,MNO,628120378018
201910011000,ABC,597643900965
201910011000,DEF,4970341120290
201910011000,GHI,1081589273
201910011000,JKL,59162045792
201910011000,MNO,674644110027
201910011000,ABC,568065241496
201910011000,DEF,1480647891560
201910011000,GHI,272236763395
201910011000,JKL,738304120617
201910011000,MNO,736046626802
201910011000,ABC,2771779883255
201910011000,DEF,3035952756
201910011000,GHI,348637140571
201910011000,JKL,1025589402465
201910011000,MNO,979907637463
201910011000,ABC,4159739930376
201910011000,DEF,6175
201910011000,GHI,7142010268
201910011100,JKL,169081104235
201910011100,MNO,837512074664
201910011100,ABC,746871889528
201910011100,DEF,6242558132738
201910011100,GHI,1382698804
201910011100,JKL,65156930040
201910011100,MNO,689116475239
201910011100,ABC,597200011422
201910011100,DEF,1706823402958
201910011100,GHI,469669763187
201910011100,JKL,1351773414427
201910011100,MNO,1328136009538
201910011100,ABC,5110115180873
201910011100,DEF,3188654896
201910011100,GHI,554375923360
201910011100,JKL,1727985070327
201910011100,MNO,1615082680732
201910011100,ABC,6867128921235
201910011100,DEF,138021
201910011100,GHI,8006446170
201910011200,JKL,264605513166
201910011200,MNO,1225182484024
201910011200,ABC,1156551522631
201910011200,DEF,9090182340496
201910011200,GHI,1144513608
201910011200,JKL,96288432796
201910011200,MNO,839218552451
201910011200,ABC,773208250460
201910011200,DEF,2295406700636
201910011200,GHI,621053137222
201910011200,JKL,1789964510188
201910011200,MNO,1793920367301
201910011200,ABC,7010222326643
201910011200,DEF,4950309042
201910011200,GHI,620078497048
201910011200,JKL,1954715395557
201910011200,MNO,1856161144204
201910011200,ABC,7869103597218
201910011200,DEF,3487
201910011200,GHI,7692130285
201910011300,JKL,436317478380
201910011300,MNO,1686894732280
201910011300,ABC,1627176962829
201910011300,DEF,13027509056224
201910011300,GHI,1088635668
201910011300,JKL,166384995400
201910011300,MNO,1350108863012
201910011300,ABC,1225760623052
201910011300,DEF,3482211920719
201910011300,GHI,659439306784
201910011300,JKL,1847708566232
201910011300,MNO,1826566363579
201910011300,ABC,7242746122632
201910011300,DEF,3715172092
201910011300,GHI,647672556171
201910011300,JKL,1982151637583
201910011300,MNO,1848918915290
201910011300,ABC,7911457875887
201910011300,DEF,9704
201910011300,GHI,6741333229
201910011400,JKL,539833077741
201910011400,MNO,1933458968176
201910011400,ABC,1770595995859
201910011400,DEF,14403594570883
201910011400,GHI,1037250523
201910011400,JKL,260664505073
201910011400,MNO,1829272388643
201910011400,ABC,1685111732381
201910011400,DEF,4959879699253
201910011400,GHI,657246769803
201910011400,JKL,1888914529705
201910011400,MNO,1856092477370
201910011400,ABC,7362434279265
201910011400,DEF,2295933091
201910011400,GHI,668045511188
201910011400,JKL,1960367131297
201910011400,MNO,1855781632303
201910011400,ABC,8058718557453
201910011400,DEF,6846
201910011400,GHI,6435461220
201910011500,JKL,567210567577
201910011500,MNO,1883072839831
201910011500,ABC,1785794308322
201910011500,DEF,14305302087229
201910011500,GHI,1015084454
201910011500,JKL,342034729688
201910011500,MNO,2172090932101
201910011500,ABC,1980956965315
201910011500,DEF,5881050123802
201910011500,GHI,682309981537
201910011500,JKL,2007485381379
201910011500,MNO,2002493723696
201910011500,ABC,7865856786347
201910011500,DEF,2612069893
201910011500,GHI,725187473898
201910011500,JKL,2202635636499
201910011500,MNO,2084976458958
201910011500,ABC,8883361072255
201910011500,DEF,3213
201910011500,GHI,6440403753
201910011600,JKL,630696879305
201910011600,MNO,1856776214339
201910011600,ABC,1829409086914
201910011600,DEF,14617458913202
201910011600,GHI,984992732
201910011600,JKL,340333226904
201910011600,MNO,2159928374075
201910011600,ABC,2015336765745
201910011600,DEF,5890458497085
201910011600,GHI,756727388078
201910011600,JKL,2297126583798
201910011600,MNO,2254247125777
201910011600,ABC,8911730483770
201910011600,DEF,3621427979
201910011600,GHI,837763276754
201910011600,JKL,2739512163772
201910011600,MNO,2556318436107
201910011600,ABC,10889240612291
201910011600,DEF,10454
201910011600,GHI,7434614959
201910011700,JKL,644008134333
201910011700,MNO,1843808689395
201910011700,ABC,1891344957526
201910011700,DEF,15055288379660
201910011700,GHI,962388441
201910011700,JKL,357182662062
201910011700,MNO,2178016300744
201910011700,ABC,2056965126792
201910011700,DEF,5940086688349
201910011700,GHI,754284011467
201910011700,JKL,2252311212084
201910011700,MNO,2209524364468
201910011700,ABC,8837938375725
201910011700,DEF,2311101983
201910011700,GHI,720393510001
201910011700,JKL,2260209114576
201910011700,MNO,2141108886219
201910011700,ABC,9128649989138
201910011700,DEF,351975
201910011700,GHI,6443500998
201910011800,JKL,732699266112
201910011800,MNO,2047241586551
201910011800,ABC,2112982220890
201910011800,DEF,16998631690906
201910011800,GHI,996559930
201910011800,JKL,368056388177
201910011800,MNO,2330389613919
201910011800,ABC,2119867089213
201910011800,DEF,6204557489518
201910011800,GHI,738028007351
201910011800,JKL,2220756309599
201910011800,MNO,2226375236242
201910011800,ABC,8780953730960
201910011800,DEF,2758863456
201910011800,GHI,733819295420
201910011800,JKL,2260930767934
201910011800,MNO,2134689491658
201910011800,ABC,9095072884874
201910011800,DEF,7494
201910011800,GHI,6956851235
201910011900,JKL,666261714171
201910011900,MNO,1958320972208
201910011900,ABC,1953491978153
201910011900,DEF,15981546807867
201910011900,GHI,979583840
201910011900,JKL,407914747762
201910011900,MNO,2537900519761
201910011900,ABC,2440941880609
201910011900,DEF,7110645078668
201910011900,GHI,764315620884
201910011900,JKL,2309331235322
201910011900,MNO,2308435484441
201910011900,ABC,9018404111892
201910011900,DEF,3478739199
201910011900,GHI,751373089420
201910011900,JKL,2370172356880
201910011900,MNO,2248745222915
201910011900,ABC,9547008373769
201910011900,DEF,6648
201910011900,GHI,7562379414
201910012000,JKL,677527277102
201910012000,MNO,2039254346951
201910012000,ABC,2024556939790
201910012000,DEF,16277626435481
201910012000,GHI,1004499326
201910012000,JKL,385712849835
201910012000,MNO,2475851673075
201910012000,ABC,2358554679192
201910012000,DEF,6818275276244
201910012000,GHI,793410621548
201910012000,JKL,2270977417231
201910012000,MNO,2223320592306
201910012000,ABC,8856801500845
201910012000,DEF,3792871832
201910012000,GHI,792656758300
201910012000,JKL,2461753462214
201910012000,MNO,2328496873928
201910012000,ABC,9914592100990
201910012000,DEF,3514
201910012000,GHI,7672277076
201910012100,JKL,714922004332
201910012100,MNO,2208353365765
201910012100,ABC,2117081957203
201910012100,DEF,17418970260269
201910012100,GHI,974905147
201910012100,JKL,398543625014
201910012100,MNO,2450737669017
201910012100,ABC,2396410518574
201910012100,DEF,6930502510736
201910012100,GHI,709002661512
201910012100,JKL,2190300790406
201910012100,MNO,2179054559743
201910012100,ABC,8565823005476
201910012100,DEF,2804242152
201910012100,GHI,749592805613
201910012100,JKL,2328907097755
201910012100,MNO,2174735422881
201910012100,ABC,9161000558048
201910012100,DEF,830868
201910012100,GHI,6940184957
201910012200,JKL,710067053210
201910012200,MNO,2426823580429
201910012200,ABC,2338332480043
201910012200,DEF,19426032704200
201910012200,GHI,1040945420
201910012200,JKL,406009809539
201910012200,MNO,2664273512588
201910012200,ABC,2584236556893
201910012200,DEF,7527081460509
201910012200,GHI,721787804870
201910012200,JKL,2132421145494
201910012200,MNO,2088137400584
201910012200,ABC,8341852849810
201910012200,DEF,4428020618
201910012200,GHI,668954424718
201910012200,JKL,1992971241556
201910012200,MNO,1848616847980
201910012200,ABC,8035357429443
201910012200,DEF,74393
201910012200,GHI,6969799877
201910012300,JKL,719671742261
201910012300,MNO,2506340587252
201910012300,ABC,2496007720425
201910012300,DEF,20228455470022
201910012300,GHI,1036375073
201910012300,JKL,407063002075
201910012300,MNO,2877910556249
201910012300,ABC,2658012773184
201910012300,DEF,7914553556963
201910012300,GHI,662701177343
201910012300,JKL,1898664015494
201910012300,MNO,1865799138094
201910012300,ABC,7242780734554
201910012300,DEF,4433047936
201910012300,GHI,602710240513
201910012300,JKL,1757101273261
201910012300,MNO,1665718632626
201910012300,ABC,7092044714276
201910012300,DEF,67691
201910012300,GHI,8697584812
201910020000,JKL,658927512210
201910020000,MNO,2447349743854
201910020000,ABC,2519229557700
201910020000,DEF,20326177407410
201910020000,GHI,1036935153
201910020000,JKL,400844586802
201910020000,MNO,2937650475143
201910020000,ABC,2718073457310
201910020000,DEF,8131560446666
201910020000,GHI,619986234345
201910020000,JKL,1765803877785
201910020000,MNO,1734403691668
201910020000,ABC,6754850818442
201910020000,DEF,3118710624
